,Press release,,Origin,,Sampling date,Item,,Radioactive Caesium (Bq/kg_ Provisional  regulation value for fish Radioactive caesium: 500 Bq/kg,,Radioactive _odine (Bq/kg_ Provisional  regulation value for fish Radioactive iodine: 2000 Bq/kg,,Facility that conducted  the analysis,Radioactive Caesium (Bq/kg_ Provisional  regulation value for fish Radioactive caesium: 500 Bq/kg,Radioactive _odine (Bq/kg_ Provisional  regulation value for fish Radioactive iodine: 2000 Bq/kg,,,
3663,Fukushima,"9 November ,2011",Fukushima,"Koriyama City
(inland waters)","2 November ,2011",______,"Common carp (farmed)
(Cyprinus  carpio)",,45,Not detectable,,"Fukushima Agricultural Technology
Centre",45,ND,f,f,
4512,Ibaraki,"6 December,2011",Ibaraki,Kasumigaura (Nishi-ura) (inland waters),"5 December,2011",______,"Common carp (farmed)
(Cyprinus  carpio)",,19,Not detectable,,"Ibaraki Prefecture Environmental
Radiation Monitoring Center",19,ND,f,f,
4513,Ibaraki,"6 December,2011",Ibaraki,Kasumigaura (Kita-ura) (inland waters),"5 December,2011",______,"Common carp (farmed)
(Cyprinus  carpio)",,8,Not detectable,,"Ibaraki Prefecture Environmental
Radiation Monitoring Center",8,ND,f,f,
4734,Fukushima,"14 December,2011",Fukushima,"Koriyama City
(inland waters)","6 December,2011",______,"Common carp (farmed)
(Cyprinus  carpio)",,27,Not detectable,,"Fukushima Agricultural Technology
Centre",27,ND,f,f,
5012,Nagano,"16 December,2011",Nagano,"Saku City
(inland waters)","14 December,2011",______,"Common carp (farmed)
(Cyprinus  carpio)",Not detectable,,Not detectable,,"Nagano Environmental Conservation
Research Institute",ND,ND,f,f,
5239,Fukushima,"11 January,2012",Fukuahima,"Koriyama City
(inland waters)","5 January,2012",______,"Common carp (farmed)
(Cyprinus  carpio)",,77,Not detectable,,"Fukushima Agricultural Technology
Centre",77,ND,f,f,
5959,Chiba,"6 February,2012",Chiba,Ichihara City,"1 February,2012",______,"Common carp (farmed)
(Cyprinus  carpio)",,8.7,Not detectable,,"Chiba Prefectural Agriculture and
Forestry Research Center",8.7,ND,f,f,
6069,Fukushima,"8 February,2012",Fukushima,"Koriyama City
(inland waters)","2 February,2012",______,"Common carp (farmed)
(Cyprinus  carpio)",Not detectable,,Not detectable,,"Fukushima Agricultural Technology
Centre",ND,ND,f,f,
6678,Chiba,"23 February,2012",Chiba,"Ichihara City
(inland waters)","21 February,2012",______,"Common carp (farmed)
(Cyprinus  carpio)",,10.84,Not detectable,,"Chiba Prefectural Agriculture and
Forestry Research Center",10.84,ND,f,f,
6838,Ibaraki,"28 February,2012",Ibaraki,Kasumigaura (Nishi-ura) (inland waters),"23 February,2012",______,"Common carp (farmed)
(Cyprinus  carpio)",12,,Not detectable,,"Ibaraki Prefecture Environmental
Radiation Monitoring Center",12,ND,f,f,
6839,Ibaraki,"28 February,2012",Ibaraki,Kasumigaura (Kita-ura) (inland waters),"23 February,2012",______,"Common carp (farmed)
(Cyprinus  carpio)",8,,Not detectable,,"Ibaraki Prefecture Environmental
Radiation Monitoring Center",8,ND,f,f,
7226,Chiba,"7 March,2012",Chiba,"Ichihara City
(inland waters)","5 March,2012",______,"Common carp (farmed)
(Cyprinus  carpio)",,9.02,Not detectable,,"Chiba Prefectural Agriculture and
Forestry Research Center",9.02,ND,f,f,
7383,Gunma,"13 March,2012",Gunma,"Maebashi City
(inland waters)","7 March,2012",______,"Common carp (farmed)
(Cyprinus  carpio)",Not detectable,,Not detectable,,Private inspection facility,ND,ND,f,f,
7384,Gunma,"13 March,2012",Gunma,"Takasaki City
(inland waters)","7 March,2012",______,"Common carp (farmed)
(Cyprinus  carpio)",Not detectable,,Not detectable,,Japan Chemical Analysis Center,ND,ND,f,f,
7485,Fukushima,"14 March,2012",Fukushima,"Koriyama City
(inland waters)","8 March,2012",______,"Common carp (farmed)
(Cyprinus  carpio)",Not detectable,,Not detectable,,"Fukushima Agricultural Technology
Centre",ND,ND,f,f,
8379,Tochigi,"30 March,2012",Tochigi,"Utsunomiya City
(inland waters)","23 March,2012",______,"Common carp (farmed)
(Cyprinus  carpio)",Not detectable,,Not detectable,,"Tochigi Prefectural Agricultural
Experiment Station",ND,ND,f,f,
8380,Tochigi,"30 March,2012",Tochigi,"Kanuma City
(inland waters)","22 March,2012",______,"Common carp (farmed)
(Cyprinus  carpio)",Not detectable,,Not detectable,,"Tochigi Prefectural Agricultural
Experiment Station",ND,ND,f,f,
418,Fukushima,"26 May, 2011",Fukushima,"Koriyama City
(inland waters)","23 May, 2011",______,"Common carp (farmed)
(Cyprinus carpio)",,17.8,Not detectable,,Japan Chemical Analysis  Center,17.8,ND,f,f,
590,Ibaraki,"14 June, 2011",Ibaraki,Kasumigaura (Nishiura) (inland waters),"13 June, 2011",______,"Common carp (farmed)
(Cyprinus carpio)",,38,Not detectable,,"Ibaraki Prefecture Environmental
Radiation Monitoring Center",38,ND,f,f,
592,Ibaraki,"14 June, 2011",Ibaraki,Kasumigaura (Kitaura) (inland waters),"13 June, 2011",______,"Common carp (farmed)
(Cyprinus carpio)",,7,Not detectable,,"Ibaraki Prefecture Environmental
Radiation Monitoring Center",7,ND,f,f,
738,Fukushima,"23 June, 2011",Fukushima,"Koriyama City
(inland waters)","17 June, 2011",______,"Common carp (farmed)
(Cyprinus carpio)",Not detectable,,Not detectable,,Japan Chemical Analysis  Center,ND,ND,f,f,
1036,Fukushima,"13 July, 2011",Fukushima,"Koriyama City
(inland waters)","8 July, 2011",______,"Common carp (farmed)
(Cyprinus carpio)",,45,Not detectable,,"Fukushima Agricultural Technology
Centre",45,ND,f,f,
1411,Fukushima,"10 August, 2011",Fukushima,"Koriyama City
(inland waters)","5 August, 2011",______,"Common carp (farmed)
(Cyprinus carpio)",,59,Not detectable,,"Fukushima Agricultural Technology
Centre",59,ND,f,f,
1695,Fukushima,"31 August, 2011",Fukushima,"Koriyama City
(inland waters)","26 August, 2011",______,"Common carp (farmed)
(Cyprinus carpio)",,20.3,Not detectable,,"Fukushima Agricultural Technology
Centre",20.3,ND,f,f,
1820,Gunma,"8 September,2011",Gunma,"Maebashi City
(inland waters)","7 September,2011",______,"Common carp (farmed)
(Cyprinus carpio)",Not detectable,,Not detectable,,Private inspection facility,ND,ND,f,f,
2158,Fukushima,"21 September,2011",Fukusima,"Koriyama City
(inland waters)","15 September,2011",______,"Common carp (farmed)
(Cyprinus carpio)",Not detectable,,Not detectable,,"Fukushima Agricultural Technology
Centre",ND,ND,f,f,
16,Fukushima,"31,March, 2011",Fukushima,"Koriyama City
(inland waters)","30,March, 2011",______,"Common carp(farmed)
(Cyprinus carpio)",Not detectable,,6.3,,Japan Chemical Analysis  Center,ND,6.3,f,f,
30,Tochigi Aquaculture Fisheries Cooperative,"4,April, 2011",Tochigi,"Utsunomiya City
(inland waters)","26,March, 2011",______,"Common carp(farmed)
(Cyprinus carpio)",Not detectable,,,,Private inspection facility,ND,0,f,f,
48,Fukushima,"7,April, 2011",Fukushima,"Koriyama City
(inland waters)","6,April, 2011",______,"Common carp(farmed)
(Cyprinus carpio)",Not detectable,,Not detectable,,Japan Chemical Analysis  Center,ND,ND,f,f,
330,Fukushima,"19 May, 2011",Fukushima,"Kitashiobara
Village
(inland waters)","16 May, 2011",_________,"Smallmouth bass(wild)
(Micropterus dolomieu)",,10.2,Not detectable,,Japan Chemical Analysis  Center,10.2,ND,f,f,
402,Fukushima,"26 May, 2011",Fukushima,Fukushima City (Abukuma River) (inland waters),"23 May, 2011",_________,"Smallmouth bass(wild)
(Micropterus dolomieu)",139,,Not detectable,,Japan Chemical Analysis  Center,139,ND,f,f,
737,Fukushima,"23 June, 2011",Fukushima,Inawashiro Town (Inawashiro Lake) (inland waters),"19 June, 2011",_________,"Smallmouth bass(wild)
(Micropterus dolomieu)",,15.7,Not detectable,,Japan Chemical Analysis  Center,15.7,ND,f,f,
833,Fukushima,"29 June, 2011",Fukushima,Inawashiro Town (Akimoto Lake) (inland waters),"26 June, 2011",_________,"Smallmouth bass(wild)
(Micropterus dolomieu)",,330,Not detectable,,"Fukushima Agricultural Technology
Centre",330,ND,f,f,
1599,Fukushima,"24 August, 2011",Fukushima,"Aizu-wakamatsu
City
(Agagawa River)
(inland waters)","20 August, 2011",_________,"Smallmouth bass(wild)
(Micropterus dolomieu)",,93,Not detectable,,"Fukushima Agricultural Technology
Centre",93,ND,f,f,
3458,Ibaraki,"2 November ,2011",Ibaraki,Kasumigaura (Nishi-ura) (inland waters),"31 October,2011",________,Japanese icefish (freshwater) (Salangichthys microdon),,54,Not detectable,,"Ibaraki Prefecture Environmental
Radiation Monitoring Center",54,ND,f,f,
3459,Ibaraki,"2 November ,2011",Ibaraki,Kasumigaura (Kita-ura) (inland waters),"31 October,2011",________,Japanese icefish (freshwater) (Salangichthys microdon),,40,Not detectable,,"Ibaraki Prefecture Environmental
Radiation Monitoring Center",40,ND,f,f,
7964,Ibaraki,"23 March,2012",Ibaraki,Kasumigaura (Nishi-ura) (inland waters),"16 March,2012",________,Japanese icefish (freshwater) (Salangichthys microdon),49,,Not detectable,,"Ibaraki Prefecture Environmental
Radiation Monitoring Center",49,ND,f,f,
1059,Ibaraki,"14 July, 2011",Ibaraki,Kasumigaura (Nishi-ura) (inland waters),"13 July, 2011",________,"Japanese icefish
(freshwater)
(Salangichthys microdon)",,37,Not detectable,,"Ibaraki Prefecture Environmental
Radiation Monitoring Center",37,ND,f,f,
1061,Ibaraki,"14 July, 2011",Ibaraki,Kasumigaura (Kita-ura) (inland waters),"13 July, 2011",________,"Japanese icefish
(freshwater)
(Salangichthys microdon)",,63,Not detectable,,"Ibaraki Prefecture Environmental
Radiation Monitoring Center",63,ND,f,f,
7357,Chiba,"12 March,2012",Chiba,Teganuma Lake,"12 March,2012",____,"Lake prawn
(Palaemon  paucidens)",,91,Not detectable,,Private inspection facility,91,ND,f,c,
7980,Chiba,"26 March,2012",Chiba,"Teganuma Lake
(inland waters)","26 March,2012",____,"Lake prawn
(Palaemon  paucidens)",95,,Not detectable,,Private inspection facility,95,ND,f,c,
5525,Chiba,"24 January,2012",Chiba,"Inbanuma Lake
(inland waters)","22 January,2012",________,"Lake prawn
(Palaemon  paucidens)",20.9,,Not detectable,,Tokyo Quarantine Station,20.9,ND,f,c,
2212,Chiba,"26 September,2011",Chiba,"Inbanuma Lake
(inland waters)","25 September,2011",__________,"Lake prawn
(Palaemon paucidens)
and
Oriental river prawn
(Macrobrachium",,58.9,Not detectable,,Tokyo  Quarantine Station,58.9,ND,f,c,
3953,Fukushima,"16 November ,2011",Fukushima,"Koriyama City
(inland waters)","2 November ,2011",_______,"Mud snail(wild)
(Cyclophorus spp.)",Not detectable,,Not detectable,,"Fukushima Agricultural Technology
Centre",ND,ND,f,m,
5852,Fukushima,"1 February,2012",Fukushima,"Shirakawa City
(inland watews)","20 January,2012",_______,"Mud snail(wild)
(Cyclophorus spp.)",Not detectable,,Not detectable,,"Fukushima Agricultural Technology
Centre",ND,ND,f,m,
1717,Ibaraki,"1 September,2011",Ibaraki,Kasumigaura (Nishi-ura) (inland waters),"31 August, 2011",_____,"Oriental river prawn
(Macrobrachium nipponense)",,88,Not detectable,,"Ibaraki Prefecture Environmental
Radiation Monitoring Center",88,ND,f,c,
2734,Ibaraki,"12 October,2011",Ibaraki,Kasumigaura (Kita-ura) (inland waters),"11 October,2011",_____,"Oriental river prawn
(Macrobrachium nipponense)",,56,Not detectable,,"Ibaraki Prefecture Environmental
Radiation Monitoring Center",56,ND,f,c,
7965,Ibaraki,"23 March,2012",Ibaraki,Kasumigaura (Nishi-ura) (inland waters),"16 March,2012",_____,"Oriental river prawn(wild)
(Macrobrachium nipponense)",42,,Not detectable,,"Ibaraki Prefecture Environmental
Radiation Monitoring Center",42,ND,f,c,
7966,Ibaraki,"23 March,2012",Ibaraki,Kasumigaura (Kita-ura) (inland waters),"16 March,2012",_____,"Oriental river prawn(wild)
(Macrobrachium nipponense)",21,,Not detectable,,"Ibaraki Prefecture Environmental
Radiation Monitoring Center",21,ND,f,c,
6846,Ibaraki,"28 February,2012",Ibaraki,Kasumigaura (Nishi-ura) (inland waters),"24 February,2012",_________,"Oriental river prawn(wild)
(Macrobrachium nipponense)",57,,Not detectable,,"Ibaraki Prefecture Environmental
Radiation Monitoring Center",57,ND,f,c,
6847,Ibaraki,"28 February,2012",Ibaraki,Kasumigaura (Kita-ura) (inland waters),"24 February,2012",_________,"Oriental river prawn(wild)
(Macrobrachium nipponense)",34,,Not detectable,,"Ibaraki Prefecture Environmental
Radiation Monitoring Center",34,ND,f,c,
3952,Fukushima,"16 November ,2011",Fukushima,"Koriyama City
(inland waters)","2 November ,2011",________,"Oriental weather loach(wild)
(Misgurnus  anguillicaudatus)",,21.6,Not detectable,,"Fukushima Agricultural Technology
Centre",21.6,ND,f,f,
4191,Fukushima,"24 November ,2011",Fukushima,"Sukagawa City
(inland waters)","11 November ,2011",________,"Oriental weather loach(wild)
(Misgurnus  anguillicaudatus)",,52,Not detectable,,"Fukushima Agricultural Technology
Centre",52,ND,f,f,
5849,Fukushima,"1 February,2012",Fukushima,"Shirakawa City
(inland watews)","25 January,2012",________,"Oriental weather loach(wild)
(Misgurnus  anguillicaudatus)",,42,Not detectable,,"Fukushima Agricultural Technology
Centre",42,ND,f,f,
2157,Fukushima,"21 September,2011",Fukusima,Shirakawa City,"15 September,2011",________,"Oriental weather loach(wild)
(Misgurnus anguillicaudatus)",,83,Not detectable,,"Fukushima Agricultural Technology
Centre",83,ND,f,f,
1121,Fukushima,"20 July, 2011",Fukushima,"Kawauchi Village
(inland waters)","15 July, 2011",________,"Oriental weather loach
(farmed)
(Misgurnus",,280,Not detectable,,"Fukushima Agricultural Technology
Centre",280,ND,f,f,
140,Saitama Prefecture Food Fish Producer Association,"22 April, 2011",Saitama,"Gyoda City
(inland waters)","14 April, 2011",_______,"Japanese catfish(farmed)
(Silurus asotus)",Not detectable,,Not detectable,,Japan Inspection Association of Food and Food Industry Environment,ND,ND,f,f,
1591,Fukushima,"24 August, 2011",Fukushima,Nishi-aizu Town (Agagawa River) (inland waters),"21 August, 2011",_______,"Barbel steed
(Hemibarbus barbus)",,110,Not detectable,,"Fukushima Agricultural Technology
Centre",110,ND,f,f,
2969,Fukushima,"19 October,2011",Fukushima,Nishi-aizu Town (Agagawa River) (inland waters),"15 October,2011",_______,"Barbel steed
(Hemibarbus barbus)",,83,Not detectable,,"Fukushima Agricultural Technology
Centre",83,ND,f,f,
128,Gunma,"19 April, 2011",Gunma,"Kawaba Village
(inland waters)","14 April, 2011",____,"Rainbow trout
(Oncorhynchus mykiss)",Not detectable,,Not detectable,,Japan Inspection Association of Food and Food Industry Environment,ND,ND,f,f,
5953,Niigata,"3 February,2012",Niigata,"Uonuma City
(inland waters)","31 January,2012","____(___
____",Rainbow trout (farmed) (Oncorhynchus mykiss) (Muscle part),Not detectable,,Not detectable,,"Environmental Science Research
Niigata",ND,ND,f,f,
1223,Kanagawa,"28 July, 2011",Kanagawa,Hakone Town (Ashinoko Lake) (inland waters),"26 July, 2011",________,"Rainbow trout (wild)
(Oncorhynchus mykiss)",Not detectable,,Not detectable,,,ND,ND,f,f,
2404,Saitama,"29 September,2011",Saitama,Chichibu City (Nakatsu River) (inland waters),"18 September,2011",________,"Rainbow trout (wild)
(Oncorhynchus mykiss)",Not detectable,,Not detectable,,"Tama Laboratory, Japan Food Research
Laboratories",ND,ND,f,f,
3954,Fukushima,"16 November ,2011",Fukushima,Minami-aizu Town (Agagawa River) (inland waters),"12 November ,2011",________,"Rainbow trout (wild)
(Oncorhynchus mykiss)",Not detectable,,Not detectable,,"Fukushima Agricultural Technology
Centre",ND,ND,f,f,
6484,Tochigi,"21 February,2012",Tochigi,Nasu-shiobara City (Houki River) (inland waters),"16 February,2012",________,"Rainbow trout (wild)
(Oncorhynchus mykiss)",Not detectable,,Not detectable,,"Tochigi Prefectural Agricultural
Experiment Station",ND,ND,f,f,
6692,Tochigi,"24 February,2012",Tochigi,"Shioya Town (Nishi-arakawa River)
(inland waters)","23 February,2012",________,"Rainbow trout (wild)
(Oncorhynchus mykiss)",Not detectable,,Not detectable,,"Tochigi Prefectural Agricultural
Experiment Station",ND,ND,f,f,
7260,Tochigi,"8 March,2012",Tochigi,Nikko City (Ogagawa River) (inland waters),"24 February,2012",________,"Rainbow trout (wild)
(Oncorhynchus mykiss)",24.3,,Not detectable,,"Tochigi Prefectural Agricultural
Experiment Station",24.3,ND,f,f,
7261,Tochigi,"8 March,2012",Tochigi,Nikko City (Shuzenji Lake) (inland waters),"2 March,2012",________,"Rainbow trout (wild)
(Oncorhynchus mykiss)",168.9,,Not detectable,,"Tochigi Prefectural Agricultural
Experiment Station",168.9,ND,f,f,
7269,Tochigi,"8 March,2012",Tochigi,Nasu-shiobara City (Houki River) (inland waters),"28 February,2012",________,"Rainbow trout (wild)
(Oncorhynchus mykiss)",Not detectable,,Not detectable,,"Tochigi Prefectural Agricultural
Experiment Station",ND,ND,f,f,
7996,Gunma,"26 March,2012",Gunma,"Kawaba Village
(inland waters)","26 March,2012",________,"Rainbow trout (wild)
(Oncorhynchus mykiss)",Not detectable,,Not detectable,,Private inspection facility,ND,ND,f,f,
7997,Gunma,"26 March,2012",Gunma,"Kawaba Village
(inland waters)","26 March,2012",________,"Rainbow trout (wild)
(Oncorhynchus mykiss)",Not detectable,,Not detectable,,Private inspection facility,ND,ND,f,f,
5954,Niigata,"3 February,2012",Niigata,"Uonuma City
(inland waters)","31 January,2012","____(___
____",Rainbow trout (farmed) (Oncorhynchus mykiss) (Visceral part),,13,Not detectable,,"Environmental Science Research
Niigata",13,ND,f,f,
50,Fukushima,"7,April, 2011",Fukushima,"Nishigo Village
(inland waters)","6,April, 2011",________,"Rainbow trout (farmed)
(Oncorhynchus mykiss)",Not detectable,,,5.5,Japan Chemical Analysis  Center,ND,5.5,f,f,
95,Fukushima,"13,April, 2011",Fukushima,"Nishigo Village
(inland waters)","12,April, 2011",________,"Rainbow trout (farmed)
(Oncorhynchus mykiss)",Not detectable,,Not detectable,,Japan Chemical Analysis  Center,ND,ND,f,f,
416,Fukushima,"26 May, 2011",Fukushima,"Nishigo Village
(inland waters)","23 May, 2011",________,"Rainbow trout (farmed)
(Oncorhynchus mykiss)",Not detectable,,Not detectable,,Japan Chemical Analysis  Center,ND,ND,f,f,
473,Fukushima,"2 June, 2011",Fukushima,"Otama Village
(inland waters)","27 May, 2011",________,"Rainbow trout (farmed)
(Oncorhynchus mykiss)",,35,Not detectable,,Japan Chemical Analysis  Center,35,ND,f,f,
741,Fukushima,"23 June, 2011",Fukushima,"Nishigo Village
(inland waters)","17 June, 2011",________,"Rainbow trout (farmed)
(Oncorhynchus mykiss)",,13.6,Not detectable,,Japan Chemical Analysis  Center,13.6,ND,f,f,
1039,Fukushima,"13 July, 2011",Fukushima,"Nishigo Village
(inland waters)","8 July, 2011",________,"Rainbow trout (farmed)
(Oncorhynchus mykiss)",Not detectable,,Not detectable,,"Fukushima Agricultural Technology
Centre",ND,ND,f,f,
1416,Fukushima,"10 August, 2011",Fukushima,"Nishigo Village
(inland waters)","5 August, 2011",________,"Rainbow trout (farmed)
(Oncorhynchus mykiss)",Not detectable,,Not detectable,,"Fukushima Agricultural Technology
Centre",ND,ND,f,f,
1426,Shizuoka,"10 August, 2011",Shizuoka,"Fujinomiya City
(inland waters)","8 August, 2011",________,"Rainbow trout (farmed)
(Oncorhynchus mykiss)",Not detectable,,Not detectable,,Private inspection facility,ND,ND,f,f,
1478,Fukushima,"16 August, 2011",Fukushima,"Tadami Town
(inland waters)","11 August, 2011",________,"Rainbow trout (farmed)
(Oncorhynchus mykiss)",,7.2,Not detectable,,"Fukushima Agricultural Technology
Centre",7.2,ND,f,f,
1819,Gunma,"8 September,2011",Gunma,"Maebashi City
(inland waters)","7 September,2011",________,"Rainbow trout (farmed)
(Oncorhynchus mykiss)",Not detectable,,Not detectable,,Private inspection facility,ND,ND,f,f,
2162,Fukushima,"21 September,2011",Fukusima,"Nishigo Village
(inland waters)","15 September,2011",________,"Rainbow trout (farmed)
(Oncorhynchus mykiss)",Not detectable,,Not detectable,,"Fukushima Agricultural Technology
Centre",ND,ND,f,f,
2163,Fukushima,"21 September,2011",Fukusima,"Tadami Town
(inland waters)","13 September,2011",________,"Rainbow trout (farmed)
(Oncorhynchus mykiss)",,8.6,Not detectable,,"Fukushima Agricultural Technology
Centre",8.6,ND,f,f,
2758,Tokyo,"13 October,2011",Tokyo,"Okutama town
(inland waters)","9 October,2011",________,"Rainbow trout (farmed)
(Oncorhynchus mykiss)",Not detectable,,Not detectable,,"Tokyo Metropolitan Industrial
Technology Research Institute",ND,ND,f,f,
2974,Fukushima,"19 October,2011",Fukushima,"Nishigo Village
(inland waters)","17 October,2011",________,"Rainbow trout (farmed)
(Oncorhynchus mykiss)",Not detectable,,Not detectable,,"Fukushima Agricultural Technology
Centre",ND,ND,f,f,
4342,Yamanashi,"29 November ,2011",Yamanashi,"Fuji-yoshida City
(inland waters)","29 November ,2011",________,"Rainbow trout (farmed)
(Oncorhynchus mykiss)",Not detectable,,Not detectable,,Yamanashi Institute for  Public Health,ND,ND,f,f,
4343,Yamanashi,"29 November ,2011",Yamanashi,"Yamanashi City
(inland waters)","29 November ,2011",________,"Rainbow trout (farmed)
(Oncorhynchus mykiss)",Not detectable,,Not detectable,,Yamanashi Institute for  Public Health,ND,ND,f,f,
4401,Fukushima,"30 November ,2011",Fukushima,Tadami Town,"24 November ,2011",________,"Rainbow trout (farmed)
(Oncorhynchus mykiss)",Not detectable,,Not detectable,,"Fukushima Agricultural Technology
Centre",ND,ND,f,f,
4402,Fukushima,"30 November ,2011",Fukushima,"Nishigo Village
(inland waters)","28 November ,2011",________,"Rainbow trout (farmed)
(Oncorhynchus mykiss)",Not detectable,,Not detectable,,"Fukushima Agricultural Technology
Centre",ND,ND,f,f,
5149,Fukushima,"28 December,2011",Fukushima,"Nishigo Village
(inland waters)","22 December,2011",________,"Rainbow trout (farmed)
(Oncorhynchus mykiss)",Not detectable,,Not detectable,,"Fukushima Agricultural Technology
Centre",ND,ND,f,f,
5370,Fukushima,"18 January,2012",Fukushima,"Nishigo Village
(inland waters)","15 January,2012",________,"Rainbow trout (farmed)
(Oncorhynchus mykiss)",Not detectable,,Not detectable,,"Fukushima Agricultural Technology
Centre",ND,ND,f,f,
5881,Chiba,"2 February,2012",Chiba,"Kashiwa City
(inland waters)","1 February,2012",________,"Rainbow trout (farmed)
(Oncorhynchus mykiss)",,1.27,Not detectable,,Tokyo Quarantine Station,1.27,ND,f,f,
6070,Fukushima,"8 February,2012",Fukushima,"Nishigo Village
(inland waters)","2 February,2012",________,"Rainbow trout (farmed)
(Oncorhynchus mykiss)",Not detectable,,Not detectable,,"Fukushima Agricultural Technology
Centre",ND,ND,f,f,
7222,Fukushima,"7 March,2012",Fukushima,"Nishigo Village
(inland waters)","4 March,2012",________,"Rainbow trout (farmed)
(Oncorhynchus mykiss)",Not detectable,,Not detectable,,"Fukushima Agricultural Technology
Centre",ND,ND,f,f,
7360,Gunma,"12 March,2012",Gunma,"Kawaba Village
(inland waters)","1 March,2012",________,"Rainbow trout (farmed)
(Oncorhynchus mykiss)",5.1,,Not detectable,,Private inspection facility,5.1,ND,f,f,
7369,Gunma,"12 March,2012",Gunma,"Kawaba Village
(inland waters)","6 March,2012",________,"Rainbow trout (farmed)
(Oncorhynchus mykiss)",2,,Not detectable,,Japan Chemical Analysis Center,2,ND,f,f,
7373,Gunma,"12 March,2012",Gunma,"Higashi-agatsuma
Town
(inland waters)","6 March,2012",________,"Rainbow trout (farmed)
(Oncorhynchus mykiss)",Not detectable,,Not detectable,,Japan Chemical Analysis Center,ND,ND,f,f,
8229,Tochigi,"28 March,2012",Tochigi,"Otawara City
(inland waters)","22 March,2012",________,"Rainbow trout (farmed)
(Oncorhynchus mykiss)",Not detectable,,Not detectable,,"Tochigi Prefectural Agricultural
Experiment Station",ND,ND,f,f,
8230,Tochigi,"28 March,2012",Tochigi,"Otawara City
(inland waters)","22 March,2012",________,"Rainbow trout (farmed)
(Oncorhynchus mykiss)",Not detectable,,Not detectable,,"Tochigi Prefectural Agricultural
Experiment Station",ND,ND,f,f,
8231,Tochigi,"28 March,2012",Tochigi,"Otawara City
(inland waters)","23 March,2012",________,"Rainbow trout (farmed)
(Oncorhynchus mykiss)",Not detectable,,Not detectable,,"Tochigi Prefectural Agricultural
Experiment Station",ND,ND,f,f,
8232,Tochigi,"28 March,2012",Tochigi,"Otawara City
(inland waters)","23 March,2012",________,"Rainbow trout (farmed)
(Oncorhynchus mykiss)",Not detectable,,Not detectable,,"Tochigi Prefectural Agricultural
Experiment Station",ND,ND,f,f,
8375,Tochigi,"30 March,2012",Tochigi,"Nikko City
(inland waters)","26 March,2012",________,"Rainbow trout (farmed)
(Oncorhynchus mykiss)",Not detectable,,Not detectable,,"Tochigi Prefectural Agricultural
Experiment Station",ND,ND,f,f,
8376,Tochigi,"30 March,2012",Tochigi,"Yaita City
(inland waters)","23 March,2012",________,"Rainbow trout (farmed)
(Oncorhynchus mykiss)",Not detectable,,Not detectable,,"Tochigi Prefectural Agricultural
Experiment Station",ND,ND,f,f,
8377,Tochigi,"30 March,2012",Tochigi,"Kaminokawa
Town
(inland waters)","23 March,2012",________,"Rainbow trout (farmed)
(Oncorhynchus mykiss)",Not detectable,,Not detectable,,"Tochigi Prefectural Agricultural
Experiment Station",ND,ND,f,f,
1351,Niigata,"7 August, 2011",Niigata,"Minami-uonume
City
(inland waters)","4 August, 2011","________
_____","Rainbow trout (farmed)
(Oncorhynchus mykiss)
(Edible part)",,12,Not detectable,,"Niigata Prefecture Radiation
Monitoring Center",12,ND,f,f,
1352,Niigata,"7 August, 2011",Niigata,"Minami-uonume
City
(inland waters)","4 August, 2011","________
_____",Rainbow trout (farmed) (Oncorhynchus mykiss) (Visceral part),,17,Not detectable,,"Niigata Prefecture Radiation
Monitoring Center",17,ND,f,f,
1519,Ibaraki,8/22/11,Ibaraki,Kasumigaura(Kita-ura) (inland waters),8/23/11,_____,Dusky tripletooth goby (Tridentiger obscurus),,47,Not detectable,,"Ibaraki Prefecture Environmental
Radiation Monitoring Center",47,ND,f,f,
254,Tochigi,"13 May, 2011",Tochigi,Nikko City (Lake Chuzenji) (inland waters),"12 May, 2011",________,"Kokanee(wild)
(Oncorhyunchus nerka)",,54,Not detectable,,Private inspection facility,54,ND,f,f,
469,Fukushima,"2 June, 2011",Fukushima,Kaneyama Town (Numasawa Lake) (inland waters),"25 May, 2011",________,"Kokanee(wild)
(Oncorhyunchus nerka)",,36,Not detectable,,Japan Chemical Analysis  Center,36,ND,f,f,
1029,Fukushima,"13 July, 2011",Fukushima,Kaneyama Town (Numasawa Lake) (inland waters),"10 July, 2011",________,"Kokanee(wild)
(Oncorhyunchus nerka)",,80,Not detectable,,"Fukushima Agricultural Technology
Centre",80,ND,f,f,
1224,Kanagawa,"28 July, 2011",Kanagawa,Hakone Town (Ashinoko Lake) (inland waters),"26 July, 2011",________,"Kokanee(wild)
(Oncorhyunchus nerka)",,57,Not detectable,,"Kanagawa Prefectural Institute of
Public Health",57,ND,f,f,
1410,Fukushima,"10 August, 2011",Fukushima,Kaneyama Town (Numazawa Lake) (inland waters),"7 August, 2011",________,"Kokanee(wild)
(Oncorhyunchus nerka)",,121,Not detectable,,"Fukushima Agricultural Technology
Centre",121,ND,f,f,
2319,Fukushima,"28 September,2011",Fukusima,Kaneyama Town (Numazawa Lake) (inland waters),"24 September,2011",________,"Kokanee(wild)
(Oncorhyunchus nerka)",,119,Not detectable,,"Fukushima Agricultural Technology
Centre",119,ND,f,f,
